job_id,company_id,job_level,job_function,city,salary_min_k,salary_max_k,target_top10,online_days,urgency,hot_function,industry,company_size,funding_stage,brand_level,salary_level,intl_flag,top10_talent_ratio,avg_apply_cnt,hire_rate,talent_care_index,enterprise_tier,overall_rating,work_life_balance_score,salary_competitiveness,resume_response_rate,resume_response_time,offer_conversion_rate,impression_cnt,view_cnt,apply_cnt,hire_cnt,price_label
908,302,初级,数据分析,上海,21,32,0,44,2,1,互联网,1000,上市公司,3,3,1,0.065,198,0.216,0.603,T2,4.52,4.03,4.16,0.809,6.08,0.234,774,726,219,57,250
909,302,中级,算法工程师,广州,25,34,1,54,1,1,互联网,1000,上市公司,3,3,1,0.065,198,0.216,0.603,T2,4.52,4.03,4.16,0.809,6.08,0.234,815,770,207,53,250
910,302,初级,算法工程师,杭州,37,51,1,42,1,1,互联网,1000,上市公司,3,3,1,0.065,198,0.216,0.603,T2,4.52,4.03,4.16,0.809,6.08,0.234,808,773,233,49,251.94
911,303,高级,产品经理,广州,35,42,0,8,2,0,制造业,1000,B轮,1,2,0,0.147,249,0.137,0.402,T3,4.56,2.56,2.8,0.531,2.74,0.311,635,495,115,17,233.2
912,304,初级,运营,新加坡,16,25,0,45,1,0,互联网,100,未融资,5,4,1,0.237,290,0.148,0.355,T1,3.55,2.79,3.5,0.699,3.04,0.147,815,782,202,19,359.82
913,304,高级,后端开发,北京,32,34,1,51,2,1,互联网,100,未融资,5,4,1,0.237,290,0.148,0.355,T1,3.55,2.79,3.5,0.699,3.04,0.147,804,762,217,28,364.97
914,304,中级,算法工程师,广州,37,42,0,50,1,1,互联网,100,未融资,5,4,1,0.237,290,0.148,0.355,T1,3.55,2.79,3.5,0.699,3.04,0.147,842,800,263,35,378.79
915,304,初级,前端开发,深圳,28,36,1,35,1,0,互联网,100,未融资,5,4,1,0.237,290,0.148,0.355,T1,3.55,2.79,3.5,0.699,3.04,0.147,823,784,236,35,371
916,305,中级,数据分析,北京,22,31,0,32,2,1,咨询,100,天使轮,3,4,0,0.392,65,0.09,0.293,T2,3.41,2.82,4.48,0.475,6.29,0.163,766,727,206,21,361.27
917,306,高级,产品经理,广州,27,36,1,13,1,0,金融,200,上市公司,3,2,0,0.135,108,0.115,0.205,T2,3.03,2.97,3.05,0.381,5.79,0.307,802,771,227,27,297.96
918,307,中级,后端开发,杭州,22,27,0,45,2,1,零售,50,上市公司,1,4,0,0.374,296,0.201,0.468,T3,4.36,3.65,2.96,0.443,5.15,0.481,819,772,234,47,329.88
919,307,初级,运营,广州,37,41,1,16,2,0,零售,50,上市公司,1,4,0,0.374,296,0.201,0.468,T3,4.36,3.65,2.96,0.443,5.15,0.481,796,756,219,54,325.98
920,307,初级,产品经理,上海,39,43,1,21,1,0,零售,50,上市公司,1,4,0,0.374,296,0.201,0.468,T3,4.36,3.65,2.96,0.443,5.15,0.481,771,742,241,49,331.61
921,308,高级,数据分析,新加坡,26,35,0,36,3,1,金融,1000,A轮,2,5,0,0.44,80,0.158,0.678,T2,3.15,4.38,4.88,0.756,2.12,0.55,818,785,243,39,360.64
922,308,中级,后端开发,上海,38,50,0,47,1,1,金融,1000,A轮,2,5,0,0.44,80,0.158,0.678,T2,3.15,4.38,4.88,0.756,2.12,0.55,776,733,223,21,355.31
923,308,中级,产品经理,上海,15,23,0,36,2,0,金融,1000,A轮,2,5,0,0.44,80,0.158,0.678,T2,3.15,4.38,4.88,0.756,2.12,0.55,787,744,219,43,354.18
924,309,高级,产品经理,上海,30,36,1,24,1,0,金融,3000,B轮,4,5,0,0.254,219,0.244,0.53,T1,3.84,4.76,3.02,0.638,6.42,0.432,802,764,227,56,356.22
925,309,中级,产品经理,杭州,29,33,0,24,2,0,金融,3000,B轮,4,5,0,0.254,219,0.244,0.53,T1,3.84,4.76,3.02,0.638,6.42,0.432,814,778,237,54,359.18
926,309,初级,产品经理,杭州,30,33,0,39,3,0,金融,3000,B轮,4,5,0,0.254,219,0.244,0.53,T1,3.84,4.76,3.02,0.638,6.42,0.432,778,732,245,56,361.46
927,309,初级,后端开发,上海,38,46,0,19,1,1,金融,3000,B轮,4,5,0,0.254,219,0.244,0.53,T1,3.84,4.76,3.02,0.638,6.42,0.432,762,718,219,57,353.76
928,309,高级,产品经理,北京,26,38,0,39,3,0,金融,3000,B轮,4,5,0,0.254,219,0.244,0.53,T1,3.84,4.76,3.02,0.638,6.42,0.432,778,733,220,49,354.07
929,310,初级,产品经理,上海,19,27,1,25,2,0,零售,50,未融资,2,5,0,0.42,251,0.263,0.615,T2,4.2,4.59,3.15,0.856,1.5,0.153,810,769,250,64,359.52
930,310,中级,算法工程师,杭州,9,12,1,38,2,1,零售,50,未融资,2,5,0,0.42,251,0.263,0.615,T2,4.2,4.59,3.15,0.856,1.5,0.153,795,749,217,49,350.73
931,310,中级,算法工程师,北京,37,42,1,15,3,1,零售,50,未融资,2,5,0,0.42,251,0.263,0.615,T2,4.2,4.59,3.15,0.856,1.5,0.153,813,772,226,58,353.25
932,310,初级,数据分析,新加坡,16,25,1,11,1,1,零售,50,未融资,2,5,0,0.42,251,0.263,0.615,T2,4.2,4.59,3.15,0.856,1.5,0.153,813,773,217,62,350.73
933,311,初级,产品经理,上海,23,28,1,39,1,0,制造业,3000,C轮及以上,5,1,1,0.3,81,0.185,0.646,T1,4.87,2.99,4.92,0.676,4.57,0.436,768,725,225,35,384.51
934,311,中级,数据分析,广州,32,35,0,55,1,1,制造业,3000,C轮及以上,5,1,1,0.3,81,0.185,0.646,T1,4.87,2.99,4.92,0.676,4.57,0.436,774,730,213,44,380.57
935,311,初级,算法工程师,深圳,33,35,1,18,1,1,制造业,3000,C轮及以上,5,1,1,0.3,81,0.185,0.646,T1,4.87,2.99,4.92,0.676,4.57,0.436,818,774,238,44,388.55
936,312,高级,前端开发,新加坡,15,18,0,23,3,0,咨询,50,A轮,3,2,0,0.337,236,0.24,0.567,T2,3.62,3.6,4.34,0.599,0.69,0.418,846,801,239,51,361.11
937,312,高级,算法工程师,杭州,25,38,0,48,1,1,咨询,50,A轮,3,2,0,0.337,236,0.24,0.567,T2,3.62,3.6,4.34,0.599,0.69,0.418,712,677,199,43,349.13
938,312,高级,后端开发,杭州,14,27,0,18,2,1,咨询,50,A轮,3,2,0,0.337,236,0.24,0.567,T2,3.62,3.6,4.34,0.599,0.69,0.418,785,741,233,63,359.44
939,312,中级,前端开发,深圳,24,27,0,55,2,0,咨询,50,A轮,3,2,0,0.337,236,0.24,0.567,T2,3.62,3.6,4.34,0.599,0.69,0.418,820,773,228,55,358.03
940,312,初级,产品经理,新加坡,32,38,0,35,3,0,咨询,50,A轮,3,2,0,0.337,236,0.24,0.567,T2,3.62,3.6,4.34,0.599,0.69,0.418,783,736,202,48,350.11
941,313,初级,数据分析,上海,35,47,1,13,2,1,互联网,200,天使轮,1,1,0,0.287,211,0.127,0.473,T3,3.5,3,4.25,0.627,4.68,0.503,757,720,207,27,307.09
942,314,初级,前端开发,杭州,17,30,0,56,2,0,教育,1000,天使轮,1,4,0,0.258,58,0.154,0.697,T3,4.31,3.16,4.63,0.86,2.3,0.513,775,734,206,22,300.54
943,314,初级,运营,上海,9,14,1,23,3,0,教育,1000,天使轮,1,4,0,0.258,58,0.154,0.697,T3,4.31,3.16,4.63,0.86,2.3,0.513,856,805,241,39,309.77
944,314,中级,算法工程师,杭州,35,41,1,56,2,1,教育,1000,天使轮,1,4,0,0.258,58,0.154,0.697,T3,4.31,3.16,4.63,0.86,2.3,0.513,805,769,218,41,303.87
945,314,高级,前端开发,杭州,13,27,1,26,2,0,教育,1000,天使轮,1,4,0,0.258,58,0.154,0.697,T3,4.31,3.16,4.63,0.86,2.3,0.513,734,710,192,29,296.4
946,314,高级,算法工程师,广州,37,41,1,33,1,1,教育,1000,天使轮,1,4,0,0.258,58,0.154,0.697,T3,4.31,3.16,4.63,0.86,2.3,0.513,770,734,213,28,302.51
947,315,高级,运营,广州,29,40,0,25,3,0,互联网,1000,A轮,4,1,0,0.156,258,0.228,0.586,T1,4.24,3.76,2.79,0.752,3.42,0.534,743,696,188,48,309.85
948,315,高级,前端开发,新加坡,32,46,1,47,3,0,互联网,1000,A轮,4,1,0,0.156,258,0.228,0.586,T1,4.24,3.76,2.79,0.752,3.42,0.534,806,765,210,58,317.44
949,315,初级,运营,广州,16,25,0,56,3,0,互联网,1000,A轮,4,1,0,0.156,258,0.228,0.586,T1,4.24,3.76,2.79,0.752,3.42,0.534,751,715,210,51,317.44
950,316,高级,数据分析,上海,31,35,1,11,2,1,教育,500,上市公司,2,4,0,0.186,188,0.147,0.317,T3,3.66,2.67,4.26,0.217,2.74,0.307,789,758,209,36,297.82
951,316,中级,后端开发,广州,9,18,0,56,1,1,教育,500,上市公司,2,4,0,0.186,188,0.147,0.317,T3,3.66,2.67,4.26,0.217,2.74,0.307,843,795,239,34,306.15
952,317,初级,算法工程师,杭州,21,33,1,45,1,1,互联网,3000,天使轮,4,4,0,0.18,273,0.197,0.6,T1,4.86,3.05,3.76,0.574,1.62,0.449,816,770,228,50,332.89
953,317,中级,数据分析,广州,23,35,1,51,2,1,互联网,3000,天使轮,4,4,0,0.18,273,0.197,0.6,T1,4.86,3.05,3.76,0.574,1.62,0.449,752,711,213,41,328.23
954,317,中级,后端开发,广州,31,37,0,59,3,1,互联网,3000,天使轮,4,4,0,0.18,273,0.197,0.6,T1,4.86,3.05,3.76,0.574,1.62,0.449,792,751,223,44,331.37
955,317,中级,后端开发,上海,30,36,0,10,1,1,互联网,3000,天使轮,4,4,0,0.18,273,0.197,0.6,T1,4.86,3.05,3.76,0.574,1.62,0.449,831,805,241,54,336.7
956,318,高级,运营,杭州,34,48,0,37,3,0,零售,50,B轮,3,3,0,0.303,59,0.096,0.697,T2,4.69,4.84,4.57,0.682,4.54,0.234,764,727,221,19,349.04
957,318,初级,运营,北京,22,27,1,51,2,0,零售,50,B轮,3,3,0,0.303,59,0.096,0.697,T2,4.69,4.84,4.57,0.682,4.54,0.234,795,760,232,21,352.21
958,318,中级,后端开发,新加坡,20,34,1,51,3,1,零售,50,B轮,3,3,0,0.303,59,0.096,0.697,T2,4.69,4.84,4.57,0.682,4.54,0.234,817,775,217,19,347.84
959,318,初级,前端开发,新加坡,30,37,1,38,2,0,零售,50,B轮,3,3,0,0.303,59,0.096,0.697,T2,4.69,4.84,4.57,0.682,4.54,0.234,736,695,186,17,337.77
960,318,中级,运营,新加坡,12,18,1,30,3,0,零售,50,B轮,3,3,0,0.303,59,0.096,0.697,T2,4.69,4.84,4.57,0.682,4.54,0.234,845,808,236,25,353.33
961,319,初级,前端开发,新加坡,28,33,1,48,3,0,咨询,50,未融资,4,5,0,0.104,263,0.2,0.526,T1,3.45,3.67,3.77,0.724,6.23,0.6,829,793,229,44,295.57
962,319,初级,产品经理,深圳,36,40,1,29,1,0,咨询,50,未融资,4,5,0,0.104,263,0.2,0.526,T1,3.45,3.67,3.77,0.724,6.23,0.6,780,738,211,26,289.96
963,319,高级,算法工程师,广州,10,15,1,11,1,1,咨询,50,未融资,4,5,0,0.104,263,0.2,0.526,T1,3.45,3.67,3.77,0.724,6.23,0.6,734,700,207,39,288.64
964,319,中级,运营,深圳,21,23,0,14,3,0,咨询,50,未融资,4,5,0,0.104,263,0.2,0.526,T1,3.45,3.67,3.77,0.724,6.23,0.6,770,736,228,51,295.27
965,320,高级,算法工程师,深圳,20,29,0,59,3,1,教育,100,B轮,1,4,0,0.463,298,0.265,0.302,T3,3.48,3.61,4.05,0.349,6.73,0.188,789,755,227,61,340.65
966,320,初级,产品经理,杭州,38,45,0,38,1,0,教育,100,B轮,1,4,0,0.463,298,0.265,0.302,T3,3.48,3.61,4.05,0.349,6.73,0.188,778,742,196,61,332.01
967,320,高级,运营,深圳,31,45,1,48,3,0,教育,100,B轮,1,4,0,0.463,298,0.265,0.302,T3,3.48,3.61,4.05,0.349,6.73,0.188,754,722,205,53,334.65
968,320,高级,产品经理,上海,33,36,0,54,2,0,教育,100,B轮,1,4,0,0.463,298,0.265,0.302,T3,3.48,3.61,4.05,0.349,6.73,0.188,769,726,223,69,339.6
969,320,初级,前端开发,深圳,31,38,0,10,2,0,教育,100,B轮,1,4,0,0.463,298,0.265,0.302,T3,3.48,3.61,4.05,0.349,6.73,0.188,758,720,239,61,342
970,321,初级,后端开发,杭州,24,31,1,49,3,1,制造业,500,天使轮,1,3,1,0.374,66,0.267,0.432,T3,4.02,2.54,3.69,0.807,1.75,0.105,750,716,219,64,325.98
971,322,中级,前端开发,广州,24,26,0,45,1,0,互联网,100,C轮及以上,5,5,0,0.231,117,0.231,0.519,T1,4.55,3.12,3.7,0.869,5.16,0.174,752,710,214,45,362.12
972,323,中级,前端开发,杭州,33,42,0,48,2,0,互联网,100,未融资,5,4,0,0.121,97,0.236,0.495,T1,3.09,4.67,4.42,0.366,4.82,0.488,753,713,209,53,313.95
973,323,中级,算法工程师,北京,8,14,1,14,2,1,互联网,100,未融资,5,4,0,0.121,97,0.236,0.495,T1,3.09,4.67,4.42,0.366,4.82,0.488,795,757,219,56,317.31
974,323,初级,后端开发,深圳,27,40,0,16,3,1,互联网,100,未融资,5,4,0,0.121,97,0.236,0.495,T1,3.09,4.67,4.42,0.366,4.82,0.488,770,737,204,48,312.21
975,323,初级,算法工程师,新加坡,31,41,0,48,2,1,互联网,100,未融资,5,4,0,0.121,97,0.236,0.495,T1,3.09,4.67,4.42,0.366,4.82,0.488,791,748,225,63,319.25
976,324,中级,产品经理,新加坡,24,33,0,51,2,0,教育,100,未融资,3,4,0,0.447,229,0.189,0.576,T2,4.39,2.91,4.07,0.818,2.73,0.323,842,799,245,48,380
977,324,初级,前端开发,新加坡,30,32,1,24,3,0,教育,100,未融资,3,4,0,0.447,229,0.189,0.576,T2,4.39,2.91,4.07,0.818,2.73,0.323,799,755,222,47,374.75
978,324,高级,前端开发,上海,32,37,0,9,2,0,教育,100,未融资,3,4,0,0.447,229,0.189,0.576,T2,4.39,2.91,4.07,0.818,2.73,0.323,789,739,217,44,373.26
979,324,高级,产品经理,杭州,36,43,1,55,1,0,教育,100,未融资,3,4,0,0.447,229,0.189,0.576,T2,4.39,2.91,4.07,0.818,2.73,0.323,844,811,259,44,380
980,325,高级,算法工程师,广州,28,38,0,8,3,1,制造业,3000,A轮,2,1,0,0.421,160,0.196,0.493,T3,4.3,3.54,4.08,0.268,0.62,0.324,795,764,234,55,355.56
981,325,中级,运营,新加坡,15,26,0,41,3,0,制造业,3000,A轮,2,1,0,0.421,160,0.196,0.493,T3,4.3,3.54,4.08,0.268,0.62,0.324,716,666,192,32,343.27
982,326,高级,运营,广州,24,36,0,52,3,0,制造业,3000,A轮,4,1,1,0.375,202,0.083,0.302,T2,3.46,2.54,3.63,0.239,4.98,0.578,837,808,238,16,386.21
983,326,高级,前端开发,上海,29,36,0,15,2,0,制造业,3000,A轮,4,1,1,0.375,202,0.083,0.302,T2,3.46,2.54,3.63,0.239,4.98,0.578,754,708,203,20,375.29
984,326,初级,前端开发,杭州,22,31,1,57,3,0,制造业,3000,A轮,4,1,1,0.375,202,0.083,0.302,T2,3.46,2.54,3.63,0.239,4.98,0.578,804,767,225,22,382.35
985,326,高级,算法工程师,北京,17,28,0,41,2,1,制造业,3000,A轮,4,1,1,0.375,202,0.083,0.302,T2,3.46,2.54,3.63,0.239,4.98,0.578,772,728,219,15,380.5
986,326,中级,后端开发,深圳,10,22,1,12,3,1,制造业,3000,A轮,4,1,1,0.375,202,0.083,0.302,T2,3.46,2.54,3.63,0.239,4.98,0.578,788,739,227,13,382.96
987,327,中级,产品经理,深圳,29,33,0,50,3,0,零售,200,C轮及以上,3,5,0,0.172,172,0.161,0.481,T2,4.36,3.7,3.83,0.29,6.65,0.56,768,735,223,42,312.62
988,327,初级,数据分析,新加坡,36,41,0,47,1,1,零售,200,C轮及以上,3,5,0,0.172,172,0.161,0.481,T2,4.36,3.7,3.83,0.29,6.65,0.56,762,727,232,40,315.21
989,328,高级,产品经理,北京,33,46,0,30,3,0,零售,200,上市公司,5,4,0,0.231,198,0.163,0.398,T1,4.88,2.55,4.36,0.24,4.61,0.256,817,782,236,39,369.16
990,328,高级,后端开发,上海,39,49,0,57,2,1,零售,200,上市公司,5,4,0,0.231,198,0.163,0.398,T1,4.88,2.55,4.36,0.24,4.61,0.256,807,766,238,36,369.76
991,328,高级,产品经理,深圳,12,21,0,52,1,0,零售,200,上市公司,5,4,0,0.231,198,0.163,0.398,T1,4.88,2.55,4.36,0.24,4.61,0.256,808,780,233,37,368.24
992,329,初级,数据分析,广州,24,33,0,13,2,1,零售,100,未融资,4,2,0,0.096,150,0.29,0.554,T1,3.09,4.55,4.56,0.792,3.33,0.205,765,727,212,48,284.79
993,330,高级,算法工程师,北京,38,43,1,11,1,1,零售,500,C轮及以上,5,1,0,0.135,151,0.158,0.52,T1,3.64,4.56,4.24,0.241,3.91,0.524,751,724,199,42,318.3
994,330,初级,前端开发,广州,28,39,1,40,1,0,零售,500,C轮及以上,5,1,0,0.135,151,0.158,0.52,T1,3.64,4.56,4.24,0.241,3.91,0.524,801,765,202,38,319.37
995,330,高级,产品经理,新加坡,12,18,0,58,3,0,零售,500,C轮及以上,5,1,0,0.135,151,0.158,0.52,T1,3.64,4.56,4.24,0.241,3.91,0.524,754,712,216,30,324.19
996,330,初级,前端开发,上海,14,26,1,9,1,0,零售,500,C轮及以上,5,1,0,0.135,151,0.158,0.52,T1,3.64,4.56,4.24,0.241,3.91,0.524,783,736,240,38,331.76
997,331,中级,产品经理,上海,25,31,1,27,2,0,零售,50,A轮,4,5,0,0.402,290,0.187,0.655,T1,3.88,4.47,4.81,0.39,1.8,0.553,834,790,231,48,388.93
998,331,高级,运营,杭州,28,34,0,21,1,0,零售,50,A轮,4,5,0,0.402,290,0.187,0.655,T1,3.88,4.47,4.81,0.39,1.8,0.553,766,730,200,47,379.04
999,331,高级,后端开发,深圳,21,24,0,12,1,1,零售,50,A轮,4,5,0,0.402,290,0.187,0.655,T1,3.88,4.47,4.81,0.39,1.8,0.553,851,809,252,41,394.9
1000,332,初级,运营,北京,29,43,1,7,1,0,零售,3000,A轮,2,4,0,0.372,114,0.183,0.487,T3,4.8,3.21,4.55,0.273,5.38,0.371,743,705,206,28,339.96
1001,333,高级,后端开发,上海,27,37,0,23,1,1,咨询,500,未融资,3,4,1,0.317,240,0.209,0.623,T2,4.92,4.59,3.9,0.407,5.35,0.415,758,720,222,48,352.28
1002,333,初级,运营,广州,33,41,0,35,2,0,咨询,500,未融资,3,4,1,0.317,240,0.209,0.623,T2,4.92,4.59,3.9,0.407,5.35,0.415,819,774,265,58,363.86
1003,333,中级,后端开发,新加坡,34,43,1,29,3,1,咨询,500,未融资,3,4,1,0.317,240,0.209,0.623,T2,4.92,4.59,3.9,0.407,5.35,0.415,822,789,218,52,351.1
1004,334,初级,算法工程师,杭州,12,20,1,21,1,1,制造业,1000,B轮,4,2,0,0.453,266,0.237,0.44,T1,3.89,3.86,4.18,0.263,1.45,0.228,793,752,247,67,399
1005,334,高级,运营,北京,17,22,1,21,2,0,制造业,1000,B轮,4,2,0,0.453,266,0.237,0.44,T1,3.89,3.86,4.18,0.263,1.45,0.228,810,770,250,58,399
1006,334,中级,数据分析,广州,25,30,0,29,1,1,制造业,1000,B轮,4,2,0,0.453,266,0.237,0.44,T1,3.89,3.86,4.18,0.263,1.45,0.228,766,730,227,57,395.93
1007,334,中级,后端开发,杭州,20,24,0,20,2,1,制造业,1000,B轮,4,2,0,0.453,266,0.237,0.44,T1,3.89,3.86,4.18,0.263,1.45,0.228,738,707,219,48,393.46
1008,335,初级,后端开发,北京,35,39,0,21,3,1,零售,3000,天使轮,1,5,0,0.312,100,0.106,0.63,T3,4.5,3.43,4.82,0.668,6.21,0.5,793,750,229,19,317.95
1009,335,初级,算法工程师,新加坡,8,11,0,36,1,1,零售,3000,天使轮,1,5,0,0.312,100,0.106,0.63,T3,4.5,3.43,4.82,0.668,6.21,0.5,828,790,219,13,315.32
1010,335,高级,后端开发,北京,14,18,0,12,3,1,零售,3000,天使轮,1,5,0,0.312,100,0.106,0.63,T3,4.5,3.43,4.82,0.668,6.21,0.5,749,716,230,26,318.2
1011,336,高级,运营,上海,24,31,1,59,2,0,制造业,3000,A轮,1,4,0,0.26,85,0.182,0.518,T3,4.06,4.06,4.05,0.293,2.25,0.416,804,758,239,40,309.74
1012,336,高级,后端开发,杭州,15,24,0,49,1,1,制造业,3000,A轮,1,4,0,0.26,85,0.182,0.518,T3,4.06,4.06,4.05,0.293,2.25,0.416,806,757,227,44,306.71
1013,336,高级,后端开发,广州,30,42,1,39,1,1,制造业,3000,A轮,1,4,0,0.26,85,0.182,0.518,T3,4.06,4.06,4.05,0.293,2.25,0.416,773,731,197,30,298.37
1014,337,高级,前端开发,北京,38,43,1,21,2,0,制造业,200,上市公司,4,1,0,0.203,130,0.256,0.482,T1,4.08,2.53,4.56,0.796,6.88,0.352,763,726,204,45,333.51
1015,337,中级,数据分析,杭州,21,31,0,16,1,1,制造业,200,上市公司,4,1,0,0.203,130,0.256,0.482,T1,4.08,2.53,4.56,0.796,6.88,0.352,762,718,203,58,333.18
1016,338,高级,运营,北京,24,35,0,34,2,0,金融,50,上市公司,4,2,0,0.473,282,0.166,0.422,T1,3.56,2.86,4.22,0.772,2.99,0.13,838,788,271,40,399
1017,338,高级,前端开发,上海,25,27,1,21,2,0,金融,50,上市公司,4,2,0,0.473,282,0.166,0.422,T1,3.56,2.86,4.22,0.772,2.99,0.13,768,738,217,31,395.8
1018,339,高级,产品经理,北京,30,43,0,31,2,0,咨询,50,A轮,4,5,1,0.087,176,0.12,0.497,T1,3.43,4.36,3.88,0.21,1.66,0.558,861,823,267,40,293.86
1019,339,中级,算法工程师,广州,39,44,0,18,1,1,咨询,50,A轮,4,5,1,0.087,176,0.12,0.497,T1,3.43,4.36,3.88,0.21,1.66,0.558,786,752,222,30,281.2
1020,339,中级,数据分析,深圳,16,28,0,25,3,1,咨询,50,A轮,4,5,1,0.087,176,0.12,0.497,T1,3.43,4.36,3.88,0.21,1.66,0.558,800,758,225,30,282.12
1021,339,中级,运营,新加坡,22,29,1,59,2,0,咨询,50,A轮,4,5,1,0.087,176,0.12,0.497,T1,3.43,4.36,3.88,0.21,1.66,0.558,766,730,223,17,281.51
1022,339,高级,运营,广州,19,23,0,53,3,0,咨询,50,A轮,4,5,1,0.087,176,0.12,0.497,T1,3.43,4.36,3.88,0.21,1.66,0.558,813,778,260,43,292.04
1023,340,初级,算法工程师,杭州,21,24,0,34,2,1,零售,1000,B轮,1,2,1,0.469,137,0.214,0.479,T3,3.58,3.11,3.1,0.827,2.79,0.408,752,716,218,43,339.03
1024,340,初级,后端开发,上海,29,38,0,34,1,1,零售,1000,B轮,1,2,1,0.469,137,0.214,0.479,T3,3.58,3.11,3.1,0.827,2.79,0.408,704,645,181,43,328.09
1025,340,初级,前端开发,杭州,32,45,0,59,2,0,零售,1000,B轮,1,2,1,0.469,137,0.214,0.479,T3,3.58,3.11,3.1,0.827,2.79,0.408,711,631,174,42,325.77
1026,340,初级,前端开发,深圳,20,34,0,44,1,0,零售,1000,B轮,1,2,1,0.469,137,0.214,0.479,T3,3.58,3.11,3.1,0.827,2.79,0.408,697,603,140,29,312.98
1027,341,初级,前端开发,上海,34,43,1,29,2,0,互联网,1000,B轮,1,1,0,0.422,243,0.256,0.385,T3,4.11,4,3.56,0.22,3.36,0.196,683,616,170,40,318.19
1028,341,高级,算法工程师,新加坡,23,26,1,8,3,1,互联网,1000,B轮,1,1,0,0.422,243,0.256,0.385,T3,4.11,4,3.56,0.22,3.36,0.196,776,734,216,47,332.27
1029,341,高级,运营,北京,10,12,0,35,2,0,互联网,1000,B轮,1,1,0,0.422,243,0.256,0.385,T3,4.11,4,3.56,0.22,3.36,0.196,529,370,80,21,273.86
1030,341,初级,前端开发,广州,20,22,1,10,3,0,互联网,1000,B轮,1,1,0,0.422,243,0.256,0.385,T3,4.11,4,3.56,0.22,3.36,0.196,651,488,103,28,288.71
1031,342,高级,运营,杭州,9,17,0,46,2,0,教育,3000,C轮及以上,4,5,1,0.108,153,0.066,0.46,T1,3.06,3.46,4.92,0.368,0.95,0.403,811,771,229,13,298.16
1032,343,高级,运营,北京,27,37,0,50,3,0,互联网,100,上市公司,5,2,1,0.304,64,0.244,0.602,T1,4.81,4.64,4.14,0.223,4.26,0.439,827,790,240,55,390.11
1033,344,高级,运营,北京,29,34,1,25,2,0,咨询,200,C轮及以上,5,3,1,0.44,145,0.255,0.492,T1,3.31,4.88,3.91,0.435,4.38,0.363,841,798,236,55,415.48
1034,344,初级,前端开发,上海,33,37,1,16,2,0,咨询,200,C轮及以上,5,3,1,0.44,145,0.255,0.492,T1,3.31,4.88,3.91,0.435,4.38,0.363,772,730,233,66,414.56
1035,345,高级,运营,上海,18,27,1,38,1,0,教育,200,上市公司,2,1,0,0.307,216,0.165,0.598,T2,3.44,4.71,4.83,0.56,5.3,0.459,694,646,189,26,322.69
1036,345,中级,后端开发,新加坡,20,30,1,25,3,1,教育,200,上市公司,2,1,0,0.307,216,0.165,0.598,T2,3.44,4.71,4.83,0.56,5.3,0.459,750,709,204,39,327.43
1037,346,中级,产品经理,上海,38,50,0,26,2,0,咨询,3000,天使轮,3,1,1,0.458,172,0.296,0.591,T2,4.04,3.18,3.97,0.758,0.69,0.391,763,717,207,59,371.76
1038,346,中级,后端开发,上海,34,45,0,7,3,1,咨询,3000,天使轮,3,1,1,0.458,172,0.296,0.591,T2,4.04,3.18,3.97,0.758,0.69,0.391,785,751,222,70,376.34
1039,346,初级,数据分析,北京,8,18,0,23,3,1,咨询,3000,天使轮,3,1,1,0.458,172,0.296,0.591,T2,4.04,3.18,3.97,0.758,0.69,0.391,778,743,201,64,369.84
1040,346,中级,产品经理,杭州,39,47,0,15,2,0,咨询,3000,天使轮,3,1,1,0.458,172,0.296,0.591,T2,4.04,3.18,3.97,0.758,0.69,0.391,823,767,252,84,380
1041,347,高级,前端开发,上海,8,15,1,52,1,0,制造业,500,天使轮,5,1,0,0.474,247,0.247,0.516,T1,4.42,2.99,3.82,0.437,4.02,0.574,780,744,246,63,418
1042,347,初级,数据分析,深圳,38,42,0,32,3,1,制造业,500,天使轮,5,1,0,0.474,247,0.247,0.516,T1,4.42,2.99,3.82,0.437,4.02,0.574,709,681,212,43,413.12
1043,347,高级,前端开发,深圳,35,40,0,54,2,0,制造业,500,天使轮,5,1,0,0.474,247,0.247,0.516,T1,4.42,2.99,3.82,0.437,4.02,0.574,772,741,223,56,416.76
1044,347,初级,产品经理,上海,33,40,0,34,1,0,制造业,500,天使轮,5,1,0,0.474,247,0.247,0.516,T1,4.42,2.99,3.82,0.437,4.02,0.574,770,738,228,56,418
1045,347,初级,产品经理,北京,31,40,1,56,1,0,制造业,500,天使轮,5,1,0,0.474,247,0.247,0.516,T1,4.42,2.99,3.82,0.437,4.02,0.574,769,733,233,53,418
1046,348,中级,数据分析,杭州,10,18,0,25,2,1,教育,100,未融资,1,3,1,0.24,50,0.243,0.472,T3,3.19,3.69,4.4,0.694,0.84,0.127,769,717,186,36,290.28
1047,348,中级,前端开发,深圳,22,26,0,12,1,0,教育,100,未融资,1,3,1,0.24,50,0.243,0.472,T3,3.19,3.69,4.4,0.694,0.84,0.127,755,714,212,60,297.98
1048,349,中级,运营,深圳,27,40,1,8,1,0,制造业,3000,C轮及以上,5,3,0,0.22,288,0.237,0.255,T1,3.64,2.52,4.28,0.331,5.06,0.153,805,764,237,52,365.95
1049,349,初级,产品经理,杭州,10,13,0,59,3,0,制造业,3000,C轮及以上,5,3,0,0.22,288,0.237,0.255,T1,3.64,2.52,4.28,0.331,5.06,0.153,862,810,231,40,364.11
